student_id,major,academic_ability,workload_tolerance,strategy,current_semester,gpa,total_courses_completed,total_credits,latent_strength_math,latent_strength_physics,latent_strength_chem_bio,latent_strength_computing,latent_strength_circuits,latent_strength_signals,latent_strength_systems_control,latent_strength_communication,latent_strength_lab_project,latent_strength_humanities_business
512,CSE,0.6396547264423831,0.6537238027177306,gpa_protective,2,2.743,10,28.0,0.745,0.71,0.683,0.75,0.42,0.76,0.855,0.482,0.52,0.497
513,CSE,0.7106697905214139,0.6102034252639905,balanced,8,3.348,33,93.0,0.806,0.731,0.699,0.98,0.617,0.497,0.715,0.968,0.44,0.802
514,CCE,0.9065776916192275,0.26669681816272495,gpa_protective,8,3.87,36,102.0,0.743,0.673,0.849,0.825,0.82,0.98,0.98,0.616,0.98,0.98
515,ECE,0.32379854911340833,0.44777575649515505,balanced,8,2.032,25,71.0,0.53,0.534,0.236,0.425,0.23,0.224,0.472,0.423,0.41,0.427
516,CSE,0.7451910947799176,0.6503950502227906,gpa_protective,6,3.208,32,86.0,0.931,0.915,0.98,0.544,0.767,0.608,0.369,0.774,0.587,0.955
517,CSE,0.5888236469824037,0.5142686276881395,balanced,3,3.157,14,42.0,0.709,0.785,0.491,0.634,0.638,0.417,0.645,0.412,0.497,0.785
518,CCE,0.7239459364451132,0.14544823603848778,major_progress,4,3.204,20,56.0,0.508,0.874,0.796,0.778,0.554,0.878,0.827,0.8,0.77,0.56
519,CSE,0.6968503155928433,0.5609466746114897,balanced,8,3.258,38,104.0,0.795,0.618,0.817,0.98,0.812,0.728,0.716,0.831,0.665,0.591
520,CCE,0.7262293314682416,0.7387009612893454,gpa_protective,4,3.139,22,62.0,0.684,0.453,0.595,0.915,0.877,0.151,0.5,0.98,0.615,0.848
521,CCE,0.4112050934974054,0.504027173772028,gpa_protective,5,2.321,24,72.0,0.482,0.273,0.326,0.305,0.593,0.14,0.368,0.607,0.785,0.377
522,CSE,0.6157617613692946,0.4164233423471059,gpa_protective,5,2.739,26,72.0,0.777,0.743,0.585,0.647,0.638,0.432,0.387,0.798,0.657,0.498
523,CSE,0.8440667318246885,0.5752770905769217,major_progress,3,3.631,17,45.0,0.527,0.801,0.965,0.98,0.928,0.718,0.767,0.622,0.98,0.931
524,ECE,0.689866397627125,0.5574545664976274,gpa_protective,7,3.144,35,97.0,0.785,0.894,0.653,0.802,0.651,0.453,0.98,0.765,0.707,0.592
525,CSE,0.6371416216795243,0.6400931114945403,balanced,6,3.189,28,76.0,0.745,0.744,0.785,0.901,0.605,0.675,0.651,0.598,0.71,0.596
526,CCE,0.2862679552971211,0.5652015662805132,balanced,8,2.145,35,97.0,0.599,0.483,0.182,0.437,0.367,0.353,0.1,0.387,0.416,0.301
527,CSE,0.31130162049847526,0.645959385888175,balanced,8,1.55,35,101.0,0.301,0.05,0.63,0.05,0.05,0.358,0.181,0.188,0.448,0.254
528,CSE,0.5816445643298539,0.4582897132974348,major_progress,6,3.317,28,76.0,0.814,0.358,0.396,0.277,0.905,0.98,0.651,0.544,0.525,0.872
529,CSE,0.8937729092446153,0.2793801416192226,major_progress,8,3.77,26,74.0,0.98,0.98,0.98,0.98,0.948,0.98,0.789,0.977,0.671,0.624
530,CSE,0.5602121706142266,0.6262182432489596,major_progress,2,2.634,12,32.0,0.38,0.523,0.843,0.368,0.432,0.364,0.584,0.429,0.575,0.692
531,ECE,0.7712611215761752,0.42899540114886836,balanced,7,3.259,35,99.0,0.399,0.98,0.534,0.537,0.777,0.539,0.98,0.745,0.667,0.864
532,CSE,0.7222172117793665,0.4529453788119733,balanced,5,3.492,18,52.0,0.656,0.98,0.703,0.86,0.812,0.98,0.731,0.598,0.581,0.799
533,CSE,0.7499280078471274,0.34281028459457846,balanced,7,3.165,25,71.0,0.597,0.941,0.64,0.709,0.609,0.521,0.919,0.968,0.586,0.566
534,CSE,0.6643783371692843,0.7266115632721439,balanced,4,3.318,20,56.0,0.713,0.906,0.688,0.844,0.436,0.567,0.759,0.897,0.601,0.575
535,CCE,0.5107616791487879,0.38465667816132965,major_progress,8,2.817,35,99.0,0.662,0.357,0.278,0.415,0.675,0.661,0.581,0.279,0.455,0.607
536,ECE,0.5200219783802308,0.2456818908926995,gpa_protective,8,2.472,32,88.0,0.867,0.98,0.567,0.483,0.72,0.461,0.268,0.584,0.274,0.494
537,ECE,0.6130929432119373,0.7382563830753792,gpa_protective,4,3.081,19,53.0,0.652,0.502,0.476,0.854,0.782,0.216,0.667,0.84,0.735,0.809
538,CSE,0.5611883222694904,0.5333663429883974,balanced,4,2.655,22,62.0,0.565,0.498,0.443,0.758,0.374,0.389,0.546,0.707,0.756,0.467
539,CSE,0.2997568700400613,0.2317613196335379,balanced,3,2.005,14,40.0,0.351,0.391,0.258,0.581,0.102,0.128,0.489,0.05,0.407,0.388
540,CSE,0.6344428458283398,0.21060056614338102,balanced,7,2.874,35,97.0,0.775,0.664,0.418,0.281,0.628,0.342,0.553,0.425,0.666,0.487
541,CSE,0.6492767130429048,0.7987122762182858,balanced,3,2.955,17,47.0,0.505,0.654,0.632,0.704,0.704,0.718,0.219,0.775,0.565,0.615
542,CCE,0.31817629890545185,0.5193462195526368,balanced,3,1.472,17,47.0,0.98,0.375,0.456,0.489,0.085,0.05,0.429,0.141,0.265,0.207
543,CCE,0.6306197798193035,0.15501883649103618,balanced,8,2.952,32,88.0,0.92,0.781,0.557,0.885,0.98,0.673,0.812,0.783,0.558,0.46
544,CSE,0.47403831045071665,0.45239491858031095,major_progress,3,2.26,15,45.0,0.417,0.296,0.501,0.554,0.175,0.791,0.594,0.362,0.527,0.39
545,ECE,0.47390322096489274,0.5792817407128176,balanced,2,2.594,11,31.0,0.695,0.459,0.352,0.527,0.637,0.316,0.621,0.628,0.638,0.477
546,CCE,0.4738739394025688,0.6969627691928585,gpa_protective,5,2.493,24,68.0,0.376,0.514,0.516,0.411,0.512,0.513,0.577,0.383,0.53,0.448
547,CCE,0.48390542578891993,0.2699281520694217,balanced,7,2.298,36,100.0,0.348,0.307,0.424,0.371,0.98,0.509,0.587,0.565,0.494,0.299
548,ECE,0.8331211046327828,0.1483596779572226,gpa_protective,2,3.665,10,26.0,0.951,0.98,0.98,0.901,0.784,0.875,0.899,0.98,0.76,0.731
549,ECE,0.6725954718791965,0.5529245848846003,balanced,4,2.624,22,62.0,0.861,0.488,0.425,0.51,0.98,0.417,0.459,0.366,0.723,0.638
550,CSE,0.545164302160258,0.7169234015160262,balanced,3,2.559,15,41.0,0.812,0.539,0.416,0.595,0.344,0.708,0.583,0.597,0.585,0.155
551,ECE,0.34850326670801174,0.41609182472723427,balanced,8,1.676,25,71.0,0.273,0.34,0.05,0.225,0.257,0.432,0.333,0.319,0.145,0.052
552,CSE,0.6144964652149014,0.380806773808423,gpa_protective,8,2.736,34,94.0,0.569,0.587,0.761,0.285,0.643,0.713,0.569,0.684,0.693,0.492
553,CSE,0.2571286682705097,0.6761834457861524,balanced,2,1.72,9,25.0,0.262,0.373,0.306,0.354,0.05,0.336,0.32,0.174,0.294,0.37
554,CSE,0.4283012690374453,0.5859173249794448,balanced,4,2.283,21,59.0,0.394,0.282,0.438,0.858,0.458,0.859,0.645,0.224,0.416,0.17
555,CSE,0.7305640480361643,0.6169289788156356,balanced,5,3.533,25,67.0,0.98,0.787,0.783,0.578,0.89,0.976,0.408,0.474,0.836,0.757
556,ECE,0.9371825593586018,0.8115248617756246,balanced,2,3.8,9,27.0,0.98,0.88,0.97,0.864,0.98,0.955,0.98,0.888,0.946,0.98
557,ECE,0.7502101009944192,0.6442613127727566,major_progress,5,3.47,23,67.0,0.806,0.865,0.582,0.681,0.621,0.832,0.771,0.732,0.673,0.964
558,CCE,0.7647637000305308,0.6128225729007234,major_progress,2,3.032,10,28.0,0.638,0.936,0.683,0.519,0.539,0.651,0.365,0.73,0.839,0.804
559,CSE,0.5980550510707401,0.2576179815685452,major_progress,5,2.625,26,76.0,0.83,0.288,0.846,0.583,0.604,0.687,0.509,0.479,0.788,0.491
560,CSE,0.4072676353399999,0.5634126786856817,major_progress,8,2.5,25,71.0,0.189,0.187,0.948,0.409,0.524,0.418,0.542,0.172,0.64,0.23
561,ECE,0.637903996462414,0.347680025187795,major_progress,8,3.115,30,86.0,0.418,0.905,0.597,0.927,0.493,0.901,0.638,0.531,0.98,0.856
562,CCE,0.3269381030587287,0.5057288173857877,balanced,3,2.15,14,42.0,0.411,0.268,0.165,0.42,0.398,0.373,0.204,0.54,0.069,0.168
563,CSE,0.6739107739907298,0.38130414988670014,gpa_protective,3,2.968,17,47.0,0.98,0.723,0.544,0.508,0.707,0.747,0.98,0.309,0.868,0.709
564,CSE,0.5817631418947119,0.4004444452664348,balanced,8,2.672,31,87.0,0.535,0.646,0.803,0.09,0.462,0.733,0.818,0.584,0.578,0.411
565,ECE,0.8717431312692161,0.7600127488376928,balanced,6,3.827,31,91.0,0.98,0.908,0.98,0.959,0.837,0.98,0.963,0.98,0.81,0.746
566,ECE,0.6549843972727732,0.8533805988788866,balanced,6,2.991,34,94.0,0.737,0.744,0.474,0.555,0.98,0.81,0.737,0.657,0.645,0.486
567,ECE,0.5553610605032571,0.35417229884497464,balanced,8,2.74,33,95.0,0.98,0.537,0.769,0.279,0.332,0.65,0.85,0.495,0.43,0.598
568,CCE,0.5424953283997294,0.25488759002833916,gpa_protective,6,3.042,31,91.0,0.744,0.853,0.815,0.755,0.786,0.785,0.488,0.512,0.666,0.829
569,ECE,0.6580337173857763,0.6126489022332081,gpa_protective,6,2.944,30,84.0,0.636,0.483,0.751,0.675,0.581,0.588,0.563,0.657,0.484,0.359
570,CCE,0.6624730026988171,0.22067560091785593,balanced,6,2.839,26,72.0,0.386,0.475,0.426,0.462,0.834,0.52,0.744,0.717,0.626,0.494
571,CSE,0.8811188031125665,0.2823276954064068,balanced,7,4.0,30,86.0,0.98,0.867,0.739,0.979,0.802,0.659,0.943,0.808,0.98,0.864
572,CCE,0.8724933270244938,0.3682279476920795,balanced,2,3.423,11,31.0,0.553,0.457,0.98,0.846,0.74,0.98,0.98,0.98,0.89,0.904
573,CCE,0.7697617848476842,0.49307800316922656,gpa_protective,7,3.435,34,96.0,0.404,0.546,0.944,0.717,0.98,0.892,0.659,0.98,0.968,0.882
574,ECE,0.8010783760877954,0.36199197135728634,balanced,5,3.25,24,66.0,0.716,0.852,0.98,0.896,0.531,0.931,0.75,0.98,0.498,0.888
575,CSE,0.8190853514565726,0.6359851598932788,gpa_protective,2,3.506,12,32.0,0.98,0.609,0.778,0.98,0.751,0.814,0.98,0.628,0.631,0.505
576,CCE,0.6105495272901448,0.40280592255655095,balanced,4,3.054,20,54.0,0.98,0.826,0.632,0.745,0.783,0.606,0.676,0.842,0.661,0.707
577,ECE,0.7014730114545875,0.582027713748193,balanced,7,3.148,27,75.0,0.524,0.598,0.563,0.633,0.98,0.314,0.854,0.578,0.908,0.543
578,ECE,0.6956483109409339,0.4104973873030885,gpa_protective,7,3.441,29,81.0,0.94,0.731,0.606,0.704,0.581,0.903,0.868,0.727,0.98,0.781
579,CSE,0.7508358468179234,0.5807866852895213,balanced,4,3.432,19,57.0,0.382,0.604,0.697,0.561,0.562,0.923,0.8,0.55,0.625,0.771
580,CCE,0.46255595902880353,0.6276236490998263,balanced,5,2.529,27,75.0,0.422,0.391,0.384,0.834,0.656,0.407,0.619,0.172,0.49,0.362
581,CSE,0.5820278881125364,0.7172285320742726,balanced,4,3.179,19,53.0,0.775,0.546,0.478,0.856,0.855,0.42,0.488,0.774,0.801,0.631
582,CCE,0.6688620045624419,0.19853251914337128,gpa_protective,5,2.876,26,72.0,0.642,0.821,0.571,0.747,0.773,0.737,0.678,0.98,0.743,0.397
583,CSE,0.3777316217534412,0.5778475772931722,major_progress,8,2.252,31,87.0,0.803,0.34,0.454,0.539,0.581,0.233,0.521,0.38,0.317,0.194
584,ECE,0.7407104521384534,0.5359119765295698,gpa_protective,3,3.327,16,44.0,0.788,0.665,0.846,0.455,0.898,0.596,0.607,0.855,0.923,0.74
585,CSE,0.3120594607655324,0.323791395082086,balanced,7,1.606,30,82.0,0.092,0.183,0.05,0.263,0.241,0.106,0.204,0.587,0.207,0.292
586,ECE,0.5697332425411225,0.3680331906815964,major_progress,8,2.875,21,57.0,0.513,0.261,0.781,0.784,0.342,0.611,0.678,0.661,0.373,0.849
587,CCE,0.9029960306873365,0.26645471895475037,gpa_protective,8,3.87,33,97.0,0.85,0.98,0.98,0.754,0.836,0.98,0.854,0.98,0.98,0.98
588,CSE,0.6635322837533703,0.485625787030289,major_progress,7,2.899,29,81.0,0.568,0.841,0.625,0.495,0.7,0.422,0.98,0.522,0.502,0.576
589,CCE,0.7082696320561267,0.7823767338574081,balanced,8,3.549,29,83.0,0.766,0.617,0.816,0.814,0.682,0.818,0.571,0.84,0.917,0.721
590,CSE,0.4615263190363624,0.7089985159778178,balanced,5,2.694,19,53.0,0.263,0.569,0.657,0.697,0.283,0.535,0.734,0.42,0.442,0.56
591,ECE,0.7204562042948137,0.19771198221278596,balanced,8,2.994,29,81.0,0.514,0.469,0.792,0.585,0.569,0.706,0.98,0.402,0.519,0.407
592,ECE,0.3698317332522581,0.6490389295903957,balanced,2,2.312,9,25.0,0.578,0.564,0.393,0.368,0.333,0.088,0.38,0.27,0.328,0.292
593,ECE,0.6141542076447112,0.5722062819767528,balanced,6,2.398,30,86.0,0.341,0.657,0.576,0.815,0.481,0.164,0.714,0.359,0.58,0.204
594,ECE,0.6616530468874658,0.20088226358368963,balanced,3,3.078,15,41.0,0.861,0.502,0.827,0.797,0.813,0.674,0.611,0.921,0.616,0.587
595,CSE,0.6447632019754022,0.5989877011890123,major_progress,8,2.633,27,81.0,0.98,0.788,0.663,0.71,0.223,0.103,0.455,0.75,0.492,0.392
596,CCE,0.8065402209130245,0.6577190272375717,major_progress,6,3.393,20,54.0,0.558,0.98,0.728,0.492,0.428,0.98,0.98,0.687,0.781,0.627
597,ECE,0.8021323028112679,0.47124169345866296,gpa_protective,2,3.216,9,25.0,0.639,0.527,0.98,0.518,0.871,0.633,0.905,0.98,0.907,0.644
598,CSE,0.7885561946714983,0.726096328706193,major_progress,7,3.504,19,53.0,0.643,0.98,0.732,0.98,0.841,0.9,0.546,0.98,0.98,0.694
599,ECE,0.8035846212406439,0.2103509392033541,balanced,3,3.65,18,48.0,0.947,0.88,0.98,0.928,0.963,0.551,0.932,0.917,0.617,0.818
600,CCE,0.7504487931088942,0.7601224227447944,gpa_protective,2,3.478,9,27.0,0.911,0.926,0.653,0.853,0.787,0.952,0.351,0.592,0.703,0.426
