student_id,course_code,grade,grade_points
2450,PHYS203,C,2.0
2450,LAW202,A-,3.7
2450,CHEM103,B+,3.3
2450,STAT201,B-,2.7
2450,LAW203,B+,3.3
2451,ART101,B-,2.7
2451,MATH402,B+,3.3
2451,PHYS401,B+,3.3
2451,SOC202,C+,2.3
2451,CHEM102,C,2.0
2451,LAW302,C,2.0
2451,CHEM101,A-,3.7
2451,POL202,C,2.0
2451,MUS205,C-,1.7
2451,CS206,B,3.0
2451,CS207,C-,1.7
2451,ECON101,B,3.0
2451,ENGL100,B-,2.7
2451,PHYS101,C-,1.7
2451,ECE101,B-,2.7
2451,PSYC301,B-,2.7
2451,MED201,B,3.0
2451,PSYC401,B-,2.7
2451,STAT303,B+,3.3
2451,PHYS301,B-,2.7
2451,PHYS302,C+,2.3
2451,LAW301,C,2.0
2451,MATH305,C-,1.7
2451,MATH202,C,2.0
2451,PHYS201,B-,2.7
2451,MUS303,B-,2.7
2451,ENGR201,C,2.0
2451,MUS102,C+,2.3
2452,CS204,D,1.0
2452,BUS401,D,1.0
2452,BUS201,D+,1.3
2452,LAW102,C,2.0
2452,ENGL301,D,1.0
2452,MUS303,F,0.0
2452,BUS102,F,0.0
2452,PHIL301,D,1.0
2452,CS203,C+,2.3
2452,CHEM201,F,0.0
2452,LAW204,D,1.0
2452,ART204,C,2.0
2452,CS206,D+,1.3
2452,MUS203,D,1.0
2452,PHYS402,F,0.0
2452,SOC101,C,2.0
2452,ART103,D+,1.3
2452,ECE305,D,1.0
2452,ENGL201,D,1.0
2452,BIO302,D,1.0
2453,PHIL301,D,1.0
2453,CS301,D,1.0
2453,ECON302,F,0.0
2453,PSYC302,D+,1.3
2453,ENGR303,F,0.0
2453,MUS104,C-,1.7
2453,ART205,F,0.0
2453,LAW201,F,0.0
2453,POL202,D,1.0
2453,BUS202,F,0.0
2453,ENGR202,D,1.0
2453,CS204,F,0.0
2453,CHEM201,F,0.0
2453,CS305,D,1.0
2453,ART402,D,1.0
2453,ECON303,F,0.0
2453,ART301,D+,1.3
2453,PHYS403,D,1.0
2453,BIO203,D+,1.3
2453,MATH404,F,0.0
2453,PHYS104,F,0.0
2453,PHYS202,F,0.0
2453,ENGL100,D,1.0
2453,PHYS402,F,0.0
2453,SOC304,F,0.0
2453,MED103,F,0.0
2453,MUS303,D,1.0
2453,CS407,D,1.0
2453,BIO401,C-,1.7
2453,ENGR102,D+,1.3
2453,CHEM401,F,0.0
2453,HIST401,D,1.0
2454,LAW204,B+,3.3
2454,PHYS202,B-,2.7
2454,MUS102,B,3.0
2454,ENGL201,B,3.0
2454,PHYS303,C,2.0
2454,PHYS205,B,3.0
2454,ECE102,A-,3.7
2454,CS305,C-,1.7
2454,PHIL201,B-,2.7
2454,SOC301,B-,2.7
2454,PHYS403,D,1.0
2454,BUS101,B-,2.7
2454,ENGL302,C+,2.3
2454,MUS301,C+,2.3
2454,MATH106,A-,3.7
2454,BIO401,B+,3.3
2454,BUS202,B,3.0
2454,ECON202,B+,3.3
2454,ART301,B,3.0
2455,PSYC202,D,1.0
2455,ECE102,D+,1.3
2455,ART101,C-,1.7
2455,MATH205,C-,1.7
2455,BIO103,D,1.0
2455,STAT302,F,0.0
2455,ECE301,C+,2.3
2455,STAT203,C-,1.7
2455,CS206,D,1.0
2455,POL204,D,1.0
2455,PSYC203,D,1.0
2455,ECE302,C,2.0
2455,ECE104,D+,1.3
2455,ECON101,F,0.0
2455,STAT301,C-,1.7
2455,MUS301,C-,1.7
2455,POL103,D,1.0
2455,CS204,D,1.0
2455,ENGL202,C-,1.7
2455,PHYS301,D,1.0
2455,CS105,C-,1.7
2455,ECON102,C+,2.3
2455,LAW403,C-,1.7
2455,MED402,C,2.0
2455,MUS402,D,1.0
2455,CHEM102,C-,1.7
2455,ECE202,D+,1.3
2455,BUS401,C+,2.3
2455,PHIL401,F,0.0
2455,PHYS401,D,1.0
2455,CS102,D+,1.3
2455,PHYS402,F,0.0
2456,CS202,B,3.0
2456,SOC202,A-,3.7
2456,STAT401,A,4.0
2456,ECE304,A-,3.7
2456,ECE102,B+,3.3
2456,PSYC203,B+,3.3
2456,BUS101,A,4.0
2456,ECON101,A-,3.7
2456,CHEM401,C,2.0
2456,PHYS203,B,3.0
2456,ECE204,B+,3.3
2456,MATH403,C-,1.7
2456,MUS202,A,4.0
2456,MED101,A,4.0
2456,ECON303,C+,2.3
2456,SOC302,B+,3.3
2456,MATH302,C,2.0
2456,ENGR301,B+,3.3
2456,HIST102,B+,3.3
2456,ENGR401,B,3.0
2456,SOC402,B-,2.7
2456,CS102,B,3.0
2456,PHYS101,B-,2.7
2456,MED202,B-,2.7
2456,LAW201,B+,3.3
2456,BIO103,B+,3.3
2456,BIO302,A-,3.7
2456,CS201,B-,2.7
2456,MED301,A-,3.7
2456,MATH307,C+,2.3
2456,CS304,B+,3.3
2456,MATH404,B,3.0
2456,MATH105,B+,3.3
2457,BIO301,F,0.0
2457,LAW203,D,1.0
2457,MATH304,F,0.0
2457,ECE205,D,1.0
2457,POL204,D,1.0
2457,STAT302,D,1.0
2457,MUS201,D+,1.3
2457,MED202,F,0.0
2457,ENGR201,D,1.0
2457,LAW304,D,1.0
2457,PHYS303,D,1.0
2457,PHYS203,F,0.0
2457,STAT101,D,1.0
2457,CS101,D+,1.3
2457,CS402,F,0.0
2457,SOC402,D,1.0
2457,MATH403,D,1.0
2457,MATH201,D,1.0
2457,ENGL301,D,1.0
2457,CS403,D,1.0
2457,POL301,F,0.0
2458,ART203,C+,2.3
2458,PHYS303,D,1.0
2458,MATH101,C,2.0
2458,LAW103,C-,1.7
2458,MATH104,D,1.0
2458,ECON201,D,1.0
2458,HIST102,B-,2.7
2458,MUS104,D,1.0
2458,MED204,C+,2.3
2458,HIST101,C+,2.3
2458,PSYC202,D,1.0
2458,ECE204,D,1.0
2458,PSYC101,C+,2.3
2458,CHEM301,D,1.0
2458,SOC102,D+,1.3
2458,MUS303,C+,2.3
2458,POL203,C,2.0
2458,ENGR204,C-,1.7
2459,MED301,C-,1.7
2459,ART301,B-,2.7
2459,CHEM102,B-,2.7
2459,ECON302,D,1.0
2459,PHYS205,D,1.0
2459,CS104,C,2.0
2459,CS406,D,1.0
2459,PHYS104,C-,1.7
2459,MATH304,C-,1.7
2459,POL304,C-,1.7
2459,ENGR102,C-,1.7
2459,STAT201,C,2.0
2459,MATH202,D,1.0
2459,ENGL201,C+,2.3
2459,ART102,C,2.0
2459,HIST301,C,2.0
2459,LAW204,C+,2.3
2459,MUS304,D+,1.3
2459,CS103,C-,1.7
2459,SOC401,C,2.0
2459,MED302,F,0.0
2459,MATH403,F,0.0
2459,PHIL401,D+,1.3
2459,HIST202,D+,1.3
2459,PHIL201,D,1.0
2459,MATH302,C,2.0
2459,MATH301,C-,1.7
2459,ECE202,B-,2.7
2459,CS403,C,2.0
2459,MATH306,C,2.0
2459,ENGL102,C,2.0
2459,PHIL202,C+,2.3
2460,STAT102,F,0.0
2460,ART204,D,1.0
2460,LAW302,F,0.0
2460,ART304,D,1.0
2460,CHEM101,D,1.0
2460,ENGR102,F,0.0
2460,MUS401,D,1.0
2460,ART201,D,1.0
2460,STAT201,D,1.0
2460,MUS102,D,1.0
2460,CS303,C+,2.3
2460,CS205,F,0.0
2460,ECON101,D,1.0
2460,BIO301,D,1.0
2460,BUS401,D,1.0
2460,BIO201,F,0.0
2460,CHEM303,F,0.0
2460,CS407,D,1.0
2460,PHYS102,D,1.0
2461,ART203,B,3.0
2461,POL204,B-,2.7
2461,ENGL101,B,3.0
2461,MATH204,B+,3.3
2461,STAT201,C,2.0
2461,CS405,B-,2.7
2461,MATH304,B+,3.3
2461,CS101,A-,3.7
2461,ENGR202,A-,3.7
2461,SOC201,A-,3.7
2461,POL302,B,3.0
2461,PHYS203,B+,3.3
2461,CHEM302,B-,2.7
2461,CS105,A-,3.7
2461,MATH401,C,2.0
2461,PSYC101,B,3.0
2461,BUS202,B,3.0
2461,SOC101,A,4.0
2461,HIST202,A-,3.7
2461,ART302,C+,2.3
2461,MED302,B,3.0
2461,ECE305,B,3.0
2461,ECE303,B,3.0
2461,LAW401,C+,2.3
2461,HIST102,B+,3.3
2461,CS406,B,3.0
2462,MATH206,A-,3.7
2462,MATH105,C,2.0
2462,LAW201,C+,2.3
2462,ART104,B-,2.7
2462,SOC101,C+,2.3
2462,CHEM101,B-,2.7
2462,CS102,B+,3.3
2462,BUS401,B,3.0
2462,MATH102,B-,2.7
2462,MUS205,B-,2.7
2462,ECE103,B-,2.7
2462,MATH201,C,2.0
2462,STAT101,C-,1.7
2462,CHEM303,B+,3.3
2462,HIST301,A-,3.7
2462,BIO401,C-,1.7
2462,PSYC401,C,2.0
2462,ENGL100,C-,1.7
2462,MATH103,C-,1.7
2462,ECE305,C-,1.7
2462,SOC202,B-,2.7
2462,POL101,C,2.0
2462,CS101,C,2.0
2462,POL204,B,3.0
2462,PHYS104,C+,2.3
2462,BUS101,D,1.0
2463,ENGR103,D,1.0
2463,MUS205,C-,1.7
2463,PHYS101,D,1.0
2463,ECON302,D+,1.3
2463,MUS203,C+,2.3
2463,ECE103,B-,2.7
2463,CS203,C,2.0
2463,BIO103,C+,2.3
2463,CHEM203,B-,2.7
2463,MATH202,D,1.0
2463,ENGR204,C,2.0
2463,LAW102,C-,1.7
2463,CHEM401,C-,1.7
2463,CHEM204,C+,2.3
2463,ENGR401,D+,1.3
2463,MATH103,D+,1.3
2463,LAW403,C,2.0
2463,BIO401,F,0.0
2463,HIST302,D,1.0
2463,MED201,C,2.0
2463,MATH307,F,0.0
2463,BIO204,C+,2.3
2464,CHEM202,A-,3.7
2464,PHYS401,C-,1.7
2464,PHIL102,B,3.0
2464,PSYC301,C+,2.3
2464,MATH301,B-,2.7
2464,ENGR103,B+,3.3
2464,PHYS101,C,2.0
2464,LAW103,B,3.0
2464,SOC102,A-,3.7
2464,CHEM401,B-,2.7
2464,ENGR401,B+,3.3
2464,PHYS402,C+,2.3
2464,MATH403,C+,2.3
2464,ECE305,C+,2.3
2464,MUS102,C,2.0
2464,BIO302,C,2.0
2464,MATH204,C+,2.3
2464,CS303,D,1.0
2464,BIO303,C+,2.3
2464,MUS205,A-,3.7
2464,POL103,B,3.0
2464,CS403,C,2.0
2465,MUS104,D+,1.3
2465,ECE202,D,1.0
2465,ECE102,D+,1.3
2465,STAT202,D,1.0
2465,ECE104,F,0.0
2465,ECE403,F,0.0
2465,SOC201,D,1.0
2465,POL401,D+,1.3
2465,MATH401,D,1.0
2465,BUS101,D,1.0
2465,ART402,F,0.0
2465,CS306,F,0.0
2465,STAT203,C-,1.7
2465,CS404,D,1.0
2465,LAW402,C-,1.7
2466,MATH302,D,1.0
2466,POL301,D,1.0
2466,PHYS102,D+,1.3
2466,BUS102,D,1.0
2466,MATH204,C,2.0
2466,SOC303,C-,1.7
2466,POL402,C,2.0
2466,ECE205,C,2.0
2466,BIO401,F,0.0
2466,LAW403,D,1.0
2466,SOC401,C,2.0
2466,MATH403,F,0.0
2466,BUS201,C-,1.7
2466,POL204,C,2.0
2466,ENGL201,D,1.0
2466,PSYC101,C,2.0
2466,ENGL102,C-,1.7
2466,PSYC301,C-,1.7
2467,BUS102,B+,3.3
2467,ENGR202,C-,1.7
2467,ECE101,C-,1.7
2467,PHYS303,B-,2.7
2467,ECE103,C-,1.7
2467,MUS101,B+,3.3
2467,STAT101,B,3.0
2467,MED103,A,4.0
2467,PHYS201,B-,2.7
2467,ECON201,A-,3.7
2467,HIST102,B+,3.3
2467,BUS401,C+,2.3
2467,CHEM201,C+,2.3
2467,SOC201,C,2.0
2467,MUS102,B+,3.3
2467,ENGR201,C+,2.3
2467,STAT202,C+,2.3
2467,PHYS102,C+,2.3
2467,CS207,B+,3.3
2467,MED202,B+,3.3
2468,PHYS401,A-,3.7
2468,BIO401,B+,3.3
2468,ECE204,A-,3.7
2468,CS202,B+,3.3
2468,MATH102,A-,3.7
2468,MED101,B+,3.3
2468,ART203,B+,3.3
2468,PHYS302,C,2.0
2468,LAW204,B,3.0
2468,LAW301,A,4.0
2468,ECE104,B+,3.3
2468,LAW201,A-,3.7
2468,MED401,B,3.0
2468,ENGL102,A-,3.7
2468,ECON303,B-,2.7
2468,ECE103,A-,3.7
2468,PHIL101,A-,3.7
2468,ENGR302,B,3.0
2469,MUS204,C-,1.7
2469,MUS104,C+,2.3
2469,POL203,F,0.0
2469,CHEM303,C+,2.3
2469,LAW103,C-,1.7
2469,ART201,B-,2.7
2469,STAT102,C,2.0
2469,BIO301,C,2.0
2469,SOC204,B,3.0
2469,MATH403,D,1.0
2469,STAT201,C,2.0
2469,HIST102,C+,2.3
2469,MATH204,F,0.0
2469,PSYC201,C+,2.3
2469,PHIL302,C+,2.3
2469,ENGL401,C+,2.3
2469,LAW201,C+,2.3
2470,MED302,C,2.0
2470,PHYS104,B+,3.3
2470,CS302,B,3.0
2470,PHIL302,B,3.0
2470,BIO202,B-,2.7
2470,MUS202,C-,1.7
2470,MATH105,B-,2.7
2470,ECE304,C+,2.3
2470,MUS104,C+,2.3
2470,PHYS102,C,2.0
2470,BIO101,B+,3.3
2470,ART205,B,3.0
2470,ECE205,B-,2.7
2470,MATH104,B-,2.7
2470,PHYS202,C+,2.3
2470,BIO203,C+,2.3
2471,CS307,C+,2.3
2471,PHYS305,C-,1.7
2471,HIST101,B-,2.7
2471,POL303,C+,2.3
2471,ENGR202,C,2.0
2471,PHYS304,C+,2.3
2471,MED202,C+,2.3
2471,ECE401,C,2.0
2471,MATH102,B-,2.7
2471,MATH101,C,2.0
2471,ECON202,B+,3.3
2471,MATH302,B,3.0
2471,ART402,D,1.0
2471,PHYS204,C+,2.3
2471,MUS204,C+,2.3
2471,ART303,B+,3.3
2471,MATH401,C+,2.3
2471,SOC402,C+,2.3
2471,SOC302,B+,3.3
2471,CHEM103,B+,3.3
2471,BIO302,C+,2.3
2471,ART205,A-,3.7
2471,PHYS104,C,2.0
2471,PHYS102,C+,2.3
2471,STAT201,B+,3.3
2471,ENGL101,B+,3.3
2472,ENGL201,C,2.0
2472,ART204,F,0.0
2472,ECE301,C-,1.7
2472,ECE202,D,1.0
2472,CHEM301,C-,1.7
2472,ENGL202,B-,2.7
2472,LAW203,C+,2.3
2472,POL204,B-,2.7
2472,ENGR201,C,2.0
2472,CHEM401,C+,2.3
2472,PHIL101,C-,1.7
2472,PHIL102,C,2.0
2472,CS307,B-,2.7
2472,PSYC102,C+,2.3
2472,MATH404,C+,2.3
2473,MED303,D+,1.3
2473,POL304,D,1.0
2473,LAW101,D,1.0
2473,BUS202,C-,1.7
2473,POL302,D+,1.3
2473,MATH303,D,1.0
2473,POL103,F,0.0
2473,ECE104,D,1.0
2473,POL401,D,1.0
2473,MUS102,D,1.0
2473,ECE401,D,1.0
2473,SOC204,F,0.0
2473,BUS102,D,1.0
2473,HIST101,B-,2.7
2473,ART304,D,1.0
2473,ECE301,D,1.0
2473,ENGR401,F,0.0
2473,CHEM203,D,1.0
2473,HIST401,D,1.0
2473,MED204,D+,1.3
2473,ECE203,C-,1.7
2473,CS101,F,0.0
2473,MATH101,D+,1.3
2473,CS304,F,0.0
2473,MATH302,F,0.0
2473,ECE302,B-,2.7
2473,MATH304,D,1.0
2473,CS406,D,1.0
2473,CS103,C-,1.7
2473,ENGL401,D,1.0
2473,PHIL101,D,1.0
2474,PHYS302,C-,1.7
2474,MATH403,D,1.0
2474,MATH101,C+,2.3
2474,PHYS101,C,2.0
2474,SOC401,C-,1.7
2474,MUS202,C+,2.3
2474,BUS102,C,2.0
2474,PHYS402,D,1.0
2474,PHYS205,C,2.0
2474,PHYS403,C-,1.7
2474,ECE402,C+,2.3
2474,PHYS303,C-,1.7
2474,CHEM301,C,2.0
2474,PHYS102,C,2.0
2474,POL301,C-,1.7
2474,STAT101,C+,2.3
2474,ENGL101,C+,2.3
2474,PSYC302,B+,3.3
2475,MED401,B-,2.7
2475,MUS202,B,3.0
2475,CS303,A-,3.7
2475,BIO301,B,3.0
2475,PSYC401,B,3.0
2475,MED201,B-,2.7
2475,PHIL202,B,3.0
2475,PHIL102,B+,3.3
2475,CS404,B,3.0
2475,LAW202,B,3.0
2475,CHEM204,B-,2.7
2475,CS201,B-,2.7
2475,CS204,A-,3.7
2475,PSYC202,B,3.0
2475,MATH201,B-,2.7
2475,ECE304,B,3.0
2475,MED103,B,3.0
2475,PHYS104,A-,3.7
2475,CHEM303,C,2.0
2475,CHEM302,B-,2.7
2475,CHEM102,A,4.0
2475,ECON202,B,3.0
2475,ECON102,A-,3.7
2475,LAW203,B,3.0
2475,ART302,B,3.0
2475,ECE401,C,2.0
2475,ECE103,A-,3.7
2475,MATH306,C,2.0
2475,CS102,B,3.0
2475,LAW403,C-,1.7
2475,ECE201,A,4.0
2475,BIO302,B-,2.7
2475,ART103,B-,2.7
2475,PSYC101,A,4.0
2476,POL303,C-,1.7
2476,ENGL100,B-,2.7
2476,ART103,C,2.0
2476,ECE204,C,2.0
2476,MUS201,C+,2.3
2476,BIO101,C,2.0
2476,HIST202,C+,2.3
2476,ECE202,C-,1.7
2476,BIO202,D,1.0
2476,PHIL302,D+,1.3
2476,LAW103,C+,2.3
2476,CS103,C,2.0
2476,HIST201,C+,2.3
2476,HIST301,C-,1.7
2476,MATH402,C-,1.7
2476,PHYS301,C,2.0
2476,POL401,C+,2.3
2476,PHYS304,C-,1.7
2476,CS304,C+,2.3
2476,ART401,C-,1.7
2476,ART304,A,4.0
2476,PHYS403,D+,1.3
2476,ENGR202,B-,2.7
2476,CS407,C-,1.7
2476,MATH206,C,2.0
2476,PSYC101,B,3.0
2476,LAW101,C+,2.3
2476,MATH203,C-,1.7
2477,LAW103,B,3.0
2477,CS305,C-,1.7
2477,CS202,D,1.0
2477,MUS304,C+,2.3
2477,POL303,C,2.0
2477,CS405,C-,1.7
2477,CS301,C+,2.3
2477,MATH207,F,0.0
2477,MATH202,C+,2.3
2477,SOC204,C,2.0
2477,CHEM204,F,0.0
2477,PHIL201,C,2.0
2477,LAW203,D+,1.3
2477,ECE302,D,1.0
2477,MATH306,C-,1.7
2477,ART101,C,2.0
2477,SOC203,B-,2.7
2477,ART401,C-,1.7
2477,MATH404,D,1.0
2478,MATH401,F,0.0
2478,ECE202,C-,1.7
2478,ECE402,D,1.0
2478,BUS203,C-,1.7
2478,MED203,C-,1.7
2478,SOC203,D+,1.3
2478,PHYS302,C,2.0
2478,POL302,D,1.0
2478,LAW203,C-,1.7
2478,HIST101,C,2.0
2478,CS105,D+,1.3
2478,POL304,F,0.0
2478,CHEM101,C-,1.7
2478,BIO303,B-,2.7
2478,MED103,B-,2.7
2478,ART205,C,2.0
2478,LAW301,C,2.0
2478,SOC303,D,1.0
2478,MUS201,D,1.0
2478,MATH307,C-,1.7
2478,CS102,D,1.0
2478,STAT101,D,1.0
2478,LAW101,C-,1.7
2478,PHIL201,D,1.0
2478,ECE301,C+,2.3
2478,MUS203,C+,2.3
2478,ECE403,D,1.0
2478,PSYC102,C-,1.7
2478,ART204,D,1.0
2478,LAW201,C-,1.7
2478,ENGL302,D,1.0
2478,MED201,F,0.0
2479,BUS302,D,1.0
2479,CHEM202,F,0.0
2479,PHYS303,F,0.0
2479,HIST301,D,1.0
2479,CS403,F,0.0
2479,MED203,C-,1.7
2479,MUS201,C-,1.7
2479,ECON302,D,1.0
2479,ART402,F,0.0
2479,PSYC301,F,0.0
2479,MUS101,F,0.0
2479,ECE203,D,1.0
2479,ENGR302,D,1.0
2479,MED303,D,1.0
2479,STAT201,F,0.0
2480,MUS303,F,0.0
2480,ENGL202,D,1.0
2480,LAW102,D,1.0
2480,HIST102,F,0.0
2480,PHYS203,D,1.0
2480,PSYC203,F,0.0
2480,ART301,F,0.0
2480,STAT203,D+,1.3
2480,HIST202,C-,1.7
2480,CS302,F,0.0
2480,PHYS402,D,1.0
2480,POL401,D,1.0
2480,ENGL302,D,1.0
2480,ART203,C-,1.7
2480,CHEM201,D,1.0
2480,SOC304,D,1.0
2480,LAW401,D,1.0
2480,ECE103,D+,1.3
2480,CS201,D,1.0
2480,CHEM202,D,1.0
2480,CS307,C-,1.7
2480,PHYS304,F,0.0
2480,ECON302,F,0.0
2481,LAW101,C-,1.7
2481,ECE205,C-,1.7
2481,PSYC203,C+,2.3
2481,POL301,F,0.0
2481,CS301,F,0.0
2481,POL402,D+,1.3
2481,CS202,F,0.0
2481,LAW304,F,0.0
2481,PSYC102,C+,2.3
2481,PHYS203,C-,1.7
2481,BUS203,D+,1.3
2481,ENGR401,D,1.0
2481,BIO301,F,0.0
2481,STAT202,C+,2.3
2481,PHIL201,D,1.0
2481,ART203,D,1.0
2481,MED401,D+,1.3
2482,ENGR202,B-,2.7
2482,ECE102,C+,2.3
2482,MED401,C,2.0
2482,PHIL302,C,2.0
2482,SOC101,B+,3.3
2482,MUS102,B-,2.7
2482,PHYS302,F,0.0
2482,POL101,C+,2.3
2482,ECON401,C-,1.7
2482,POL203,C+,2.3
2482,CS101,C,2.0
2482,MUS302,C,2.0
2482,MATH202,B+,3.3
2482,CS102,B+,3.3
2482,CS405,B-,2.7
2482,LAW301,C+,2.3
2482,MATH403,D+,1.3
2482,POL204,C,2.0
2482,CHEM201,B+,3.3
2482,PSYC101,B,3.0
2482,LAW203,D+,1.3
2482,MATH302,B-,2.7
2482,ENGR301,D,1.0
2482,STAT203,C,2.0
2482,MUS203,D+,1.3
2482,ECON202,C+,2.3
2482,MATH205,C-,1.7
2482,BUS203,B+,3.3
2482,HIST101,C,2.0
2482,CS306,C+,2.3
2483,ENGL100,A,4.0
2483,BIO103,C+,2.3
2483,MED101,A,4.0
2483,CS101,B-,2.7
2483,ENGL101,B-,2.7
2483,LAW403,B,3.0
2483,BIO302,B-,2.7
2483,PHYS302,B,3.0
2483,HIST401,C,2.0
2483,SOC402,B+,3.3
2483,MUS203,B+,3.3
2483,ART102,A,4.0
2483,PHYS103,B,3.0
2483,CS302,C+,2.3
2483,PHIL302,B-,2.7
2483,STAT401,C+,2.3
2483,MUS302,A,4.0
2483,LAW201,A-,3.7
2483,POL302,A,4.0
2483,ART205,B+,3.3
2483,CS301,B,3.0
2483,MED103,A,4.0
2483,CS203,B,3.0
2483,PHIL101,A,4.0
2483,ART402,B,3.0
2483,PHIL201,A-,3.7
2483,HIST301,A,4.0
2483,ART204,A-,3.7
2483,POL101,A,4.0
2483,CHEM401,B,3.0
2483,STAT203,B,3.0
2483,SOC204,B-,2.7
2483,POL202,A-,3.7
2483,STAT102,A-,3.7
2483,SOC302,B+,3.3
2484,LAW204,D+,1.3
2484,MUS202,F,0.0
2484,PHIL202,F,0.0
2484,HIST401,D,1.0
2484,HIST302,D,1.0
2484,PSYC202,D,1.0
2484,PHIL201,D,1.0
2484,POL402,C+,2.3
2484,MATH103,F,0.0
2484,CS205,F,0.0
2484,PHYS403,F,0.0
2484,CS105,C+,2.3
2484,POL202,F,0.0
2484,ECE304,D,1.0
2484,LAW101,D,1.0
2484,CHEM401,D,1.0
2484,ENGR202,D,1.0
2484,MUS304,D,1.0
2484,ENGL302,F,0.0
2484,MED202,C,2.0
2484,PSYC301,F,0.0
2484,ART204,D,1.0
2484,PSYC302,F,0.0
2484,ECON102,C+,2.3
2484,CS407,D,1.0
2484,CHEM302,F,0.0
2485,POL304,F,0.0
2485,PHYS303,F,0.0
2485,ECE204,D,1.0
2485,CS405,D,1.0
2485,ART205,D,1.0
2485,PHYS203,D,1.0
2485,LAW102,C-,1.7
2485,MATH103,D,1.0
2485,PHIL101,D,1.0
2485,PSYC101,D,1.0
2485,PHYS301,F,0.0
2485,BIO203,D,1.0
2485,LAW303,F,0.0
2485,ECE201,D,1.0
2485,ENGR301,F,0.0
2485,BIO204,D,1.0
2485,LAW202,F,0.0
2485,POL204,F,0.0
2485,MATH307,D,1.0
2485,MUS201,F,0.0
2485,ART202,F,0.0
2485,MUS301,D,1.0
2485,CS202,D,1.0
2485,CS306,F,0.0
2485,CS101,D,1.0
2485,ART102,D,1.0
2485,PHIL202,D,1.0
2485,CHEM203,D,1.0
2485,CS203,D,1.0
2485,PHYS302,F,0.0
2485,CS303,F,0.0
2485,LAW201,F,0.0
2486,ENGL302,D,1.0
2486,PHYS103,D,1.0
2486,BIO302,D+,1.3
2486,CHEM202,D+,1.3
2486,CS306,C,2.0
2486,PHYS205,D,1.0
2486,MUS203,C-,1.7
2486,ENGR303,C+,2.3
2486,STAT102,C-,1.7
2486,ECON401,C,2.0
2486,POL402,D+,1.3
2486,MATH403,D+,1.3
2486,STAT201,D,1.0
2486,HIST102,C+,2.3
2486,POL201,F,0.0
2486,ECE103,C-,1.7
2486,SOC201,D,1.0
2486,ECE402,D,1.0
2486,CHEM301,F,0.0
2486,ENGL102,C,2.0
2487,MATH302,B,3.0
2487,ECON102,C,2.0
2487,ECON303,C,2.0
2487,BUS302,C-,1.7
2487,LAW204,C-,1.7
2487,PHYS305,D,1.0
2487,BUS102,C,2.0
2487,ART101,B+,3.3
2487,CS307,F,0.0
2487,STAT201,B-,2.7
2487,MATH203,C+,2.3
2487,PHYS403,C+,2.3
2487,BUS101,B-,2.7
2487,LAW301,C,2.0
2487,ENGL301,C+,2.3
2487,MED202,B,3.0
2487,ECON301,C-,1.7
2487,LAW101,B-,2.7
2487,ENGR303,B-,2.7
2487,ECE303,B-,2.7
2487,MATH307,C-,1.7
2487,MUS104,B,3.0
2487,ECON202,C,2.0
2487,MUS102,C-,1.7
2488,BIO103,C,2.0
2488,SOC401,F,0.0
2488,ART304,C-,1.7
2488,PHYS304,D,1.0
2488,POL302,C+,2.3
2488,MATH203,C+,2.3
2488,MED201,D+,1.3
2488,CS305,D,1.0
2488,SOC202,D+,1.3
2488,CS401,F,0.0
2488,PSYC201,C-,1.7
2488,ECE202,D+,1.3
2488,PHIL301,D,1.0
2488,MATH401,D,1.0
2488,ENGR102,B+,3.3
2488,POL202,D+,1.3
2488,LAW304,F,0.0
2488,ECON301,D,1.0
2488,LAW402,C,2.0
2488,MATH201,C-,1.7
2488,MED301,D,1.0
2488,HIST302,D+,1.3
2488,CS307,D,1.0
2488,ART205,C-,1.7
2488,MED101,C,2.0
2488,ART101,C,2.0
2488,ENGR401,F,0.0
2489,POL102,C,2.0
2489,CS203,C,2.0
2489,MATH204,B-,2.7
2489,MUS201,B+,3.3
2489,ART402,B+,3.3
2489,CHEM201,B-,2.7
2489,BIO202,B-,2.7
2489,MUS101,A-,3.7
2489,SOC102,B,3.0
2489,POL101,B-,2.7
2489,ART302,C,2.0
2489,HIST301,B-,2.7
2489,ECE103,C-,1.7
2489,BIO303,B,3.0
2489,ENGR301,B-,2.7
2489,BIO103,B,3.0
2489,CS405,B-,2.7
2489,PHIL301,C,2.0
2489,PSYC401,B-,2.7
2489,ECON302,C,2.0
2489,MED101,A-,3.7
2489,SOC101,B-,2.7
2489,ECE401,C,2.0
2489,ENGL201,B-,2.7
2489,LAW401,C+,2.3
2489,ART201,B+,3.3
2489,PHYS403,D+,1.3
2489,ART103,B,3.0
2489,STAT303,C+,2.3
2489,POL302,C,2.0
2489,SOC201,B+,3.3
2490,ECON101,C-,1.7
2490,CHEM302,D,1.0
2490,STAT203,C+,2.3
2490,ECON203,C,2.0
2490,CS402,F,0.0
2490,ECON401,D,1.0
2490,ECE205,D,1.0
2490,ENGL101,D,1.0
2490,POL302,F,0.0
2490,MATH206,C-,1.7
2490,POL204,D,1.0
2490,MUS401,D,1.0
2490,CHEM204,F,0.0
2490,ENGL401,D,1.0
2490,MUS302,F,0.0
2490,BUS202,D+,1.3
2490,LAW101,C-,1.7
2490,ENGR303,D,1.0
2490,PHIL101,B-,2.7
2490,CS202,C-,1.7
2490,CS403,D,1.0
2490,CS305,F,0.0
2490,PHYS303,D,1.0
